-27.500000 ;-20.600000 ;
-27.674751 ;-20.600595 ;
-27.738956 ;-20.591788 ;
-27.740834 ;-20.578135 ;
-27.736354 ;-20.564795 ;
-27.719589 ;-20.551307 ;
-27.702092 ;-20.538743 ;
-27.685725 ;-20.527271 ;
-27.664940 ;-20.516371 ;
-27.646219 ;-20.506593 ;
-27.635868 ;-20.498463 ;
-27.621437 ;-20.490807 ;
-27.598680 ;-20.483190 ;
-27.576508 ;-20.476354 ;
-27.570531 ;-20.471644 ;
-27.563725 ;-20.467482 ;
-27.542978 ;-20.462644 ;
-27.522640 ;-20.458360 ;
-27.522375 ;-20.456333 ;
-27.515324 ;-20.454127 ;
-27.493097 ;-20.450955 ;
-27.478350 ;-20.448792 ;
-27.483421 ;-20.448701 ;
-27.475060 ;-20.447694 ;
-27.449745 ;-20.445426 ;
-27.439969 ;-20.444758 ;
-27.448486 ;-20.445910 ;
-27.437713 ;-20.445520 ;
-27.411782 ;-20.443935 ;
-27.410880 ;-20.444704 ;
-27.416126 ;-20.446134 ;
-27.400914 ;-20.445846 ;
-27.383340 ;-20.445434 ;
-27.389481 ;-20.447198 ;
-27.386695 ;-20.448231 ;
-27.369749 ;-20.448058 ;
-27.365203 ;-20.449026 ;
-27.370227 ;-20.450875 ;
-27.361379 ;-20.451519 ;
-27.345259 ;-20.451535 ;
-27.348935 ;-20.453320 ;
-27.353673 ;-20.455205 ;
-27.340408 ;-20.455496 ;
-27.323752 ;-20.455482 ;
-27.333607 ;-20.457814 ;
-27.338795 ;-20.459723 ;
-27.321305 ;-20.459607 ;
-27.306079 ;-20.459676 ;
-27.319970 ;-20.462311 ;
-27.321079 ;-20.463792 ;
-27.301978 ;-20.463460 ;
-27.298722 ;-20.464510 ;
-27.308945 ;-20.466731 ;
-27.302215 ;-20.467424 ;
-27.288474 ;-20.467469 ;
-27.295693 ;-20.469347 ;
-27.298481 ;-20.470805 ;
-27.287067 ;-20.470976 ;
-27.282051 ;-20.471687 ;
-27.291870 ;-20.473686 ;
-27.289732 ;-20.474596 ;
-27.275060 ;-20.474367 ;
-27.275391 ;-20.475442 ;
-27.288426 ;-20.477616 ;
-27.283001 ;-20.478125 ;
-27.263853 ;-20.477391 ;
-27.268537 ;-20.478743 ;
-27.282791 ;-20.480918 ;
-27.273502 ;-20.480980 ;
-27.254950 ;-20.480195 ;
-27.266487 ;-20.482054 ;
-27.273762 ;-20.483510 ;
-27.260896 ;-20.483156 ;
-27.255940 ;-20.483481 ;
-27.266879 ;-20.485192 ;
-27.264518 ;-20.485702 ;
-27.253248 ;-20.485400 ;
-27.259525 ;-20.486633 ;
-27.265758 ;-20.487841 ;
-27.257506 ;-20.487745 ;
-27.249181 ;-20.487623 ;
-27.261265 ;-20.489292 ;
-27.265703 ;-20.490265 ;
-27.252147 ;-20.489623 ;
-27.243778 ;-20.489425 ;
-27.261096 ;-20.491488 ;
-27.264806 ;-20.492329 ;
-27.246135 ;-20.491168 ;
-27.240945 ;-20.491188 ;
-27.258697 ;-20.493228 ;
